Planetarium Creator Ohira Takayuki Kanshuu: HomeStar Portable   21st Century Star Navigator,PSP,2006,Misc,Sega,0,0,0.02,0,0.02,,,,,,,null
Crayon Shin Chan: Uchuu de Achoo!? Yuujou no Oba Karate!!,3DS,2011,Action,Namco Bandai Games,0,0,0.02,0,0.02,,,,,,,null
Mushishi: Amefuru Sato,DS,2008,Simulation,Marvelous Interactive,0,0,0.02,0,0.02,,,,,,,null
Timmy Time,DS,2011,Action,Avanquest,0,0.02,0,0,0.02,,,,,,,null
Arcana Famiglia: Vascello Phantasma no Majutsushi,PSP,2012,Action,Comfort,0,0,0.02,0,0.02,,,,,,,null
Lara Croft and the Temple of Osiris,PC,2014,Action,Square Enix,0,0.02,0,0,0.02,73,17,5.4,52,Nixxes Software,T,null
The Legend of Heroes: Trails in the Sky Second Chapter,PS3,2013,Role Playing,Falcom Corporation,0,0,0.02,0,0.02,,,,,,,null
Airport Simulator,PC,2011,Simulation,Unknown,0,0.02,0,0,0.02,,,,,,,null
Motocross Mania 3,XB,2005,Racing,Take Two Interactive,0.01,0,0,0,0.02,38,9,3.6,7,Deibus Studios,T,null
Winning Post 7: Maximum 2007,PS2,2007,Sports,Tecmo Koei,0,0,0.02,0,0.02,,,,,,,null
ESPN MLS ExtraTime 2002,GC,2002,Sports,Konami Digital Entertainment,0.02,0,0,0,0.02,68,6,0,,KCEA,E,null
Strike Witches: Anata to Dekiru Koto   A Little Peaceful Days,PS2,2010,Action,Russel,0,0,0.02,0,0.02,,,,,,,null
Vitamin R,PSP,2013,Adventure,D3Publisher,0,0,0.02,0,0.02,,,,,,,null
Angelique Retour,PSV,2015,Action,Tecmo Koei,0,0,0.02,0,0.02,,,,,,,null
Fist of the North Star: Ken's Rage 2,WiiU,2013,Fighting,Tecmo Koei,0,0,0.02,0,0.02,40,4,5.8,18,Koei,M,null
Blazing Angels: Squadrons of WWII,PC,2006,Simulation,Ubisoft,0.02,0,0,0,0.02,65,16,4.6,17,Ubisoft Romania,T,null
Hellgate: London,PC,2007,Role Playing,Electronic Arts,0,0.02,0,0,0.02,70,40,6.3,374,Flagship Studios,M,null
Gakuen K: Wonderful School Days,PSP,2014,Adventure,Idea Factory,0,0,0.02,0,0.02,,,,,,,null
Dragon Ball Z: Buu's Fury / Dragon Ball GT: Transformation,GBA,2006,Action,Atari,0.01,0.01,0,0,0.02,,,,,,,null
Guitar Freaks V2 & DrumMania V2,PS2,2006,Simulation,Konami Digital Entertainment,0,0,0.02,0,0.02,,,,,,,null
Backyard Baseball '09,PS2,2008,Sports,Atari,0.01,0.01,0,0,0.02,,,0,,Humongous Entertainment,E,null
Dynasty Warriors 8: Empires,PSV,2015,Action,Tecmo Koei,0,0,0.02,0,0.02,70,15,7.4,9,Omega Force,T,null
Puzzle City,DS,2009,Puzzle,Destineer,0.02,0,0,0,0.02,,,0,,Destineer,E,null
Dance! It's Your Stage,PS3,2011,Misc,DTP Entertainment,0,0.02,0,0,0.02,,,,,,,null
CV Casting Voice,PS3,2014,Adventure,Namco Bandai Games,0,0,0.02,0,0.02,,,,,,,null
Pastel Chime Continue,PSP,2010,Adventure,5pb,0,0,0.02,0,0.02,,,,,,,null
Zwei!!,PSP,2008,Role Playing,Falcom Corporation,0,0,0.02,0,0.02,,,,,,,null
The Sims 2: Happy Holiday Stuff,PC,2006,Simulation,Electronic Arts,0.01,0.01,0,0,0.02,,,0,,Maxis,T,null
Ro Kyu Bu! Lost Secret,PSP,2013,Adventure,Kadokawa Shoten,0,0,0.02,0,0.02,,,,,,,null
Pump It Up: Exceed,XB,2005,Misc,Mastiff,0.01,0,0,0,0.02,74,9,7.5,4,Andamiro U.S.A. Corp.,T,null
Tenkai Knights: Brave Battle,3DS,2014,Action,Namco Bandai Games,0.01,0.01,0,0,0.02,26,10,2.4,22,Bandai Namco Games,E10+,null
TOCA Race Driver 3,PC,2006,Racing,Codemasters,0,0.02,0,0,0.02,84,16,7.8,53,Codemasters,E10+,null
Malice,PS2,2004,Platform,Evolved Games,0.01,0.01,0,0,0.02,51,11,0,,Argonaut Games,T,null
Devil Survivor: Over Clock,3DS,2015,Strategy,Atlus,0,0,0.02,0,0.02,,,,,,,null
Defendin' De Penguin,DS,2008,Strategy,Zushi Games,0.02,0,0,0,0.02,,,,,,,null
Sega Ages 2500 Series Vol. 32: Phantasy Star Complete Collection,PS2,2008,Role Playing,Sega,0,0,0.02,0,0.02,,,,,,,null
Kokoro Connect: Yochi Random,PSP,2012,Action,Namco Bandai Games,0,0,0.02,0,0.02,,,,,,,null
Littlest Pet Shop,PC,2008,Simulation,Electronic Arts,0,0.02,0,0,0.02,,,0,,Full Fat,E,null
Warship Gunner 2 Portable,PSP,2009,Simulation,Tecmo Koei,0,0,0.02,0,0.02,,,,,,,null
Downtown Nekketsu Jidaigek,3DS,2015,Action,Arc System Works,0,0,0.02,0,0.02,,,,,,,null
B 17: Fortress in the Sky,DS,2007,Simulation,DSI Games,0.02,0,0,0,0.02,38,4,0,,SkyRiver Studios,E10+,null
Spanish for Everyone!,DS,2007,Puzzle,Activision,0.02,0,0,0,0.02,,,,,,,null
Battle Princess of Arcadias,PS3,2013,Role Playing,Nippon Ichi Software,0,0,0.02,0,0.02,69,22,7.9,25,ApolloSoft,T,null
Chuck E. Cheese's Super Collection,Wii,2011,Action,UFO Interactive,0.02,0,0,0,0.02,,,0,,UFO Interactive,E,null
Runaway: A Twist of Fate,DS,1990,Adventure,Focus Home Interactive,0,0.02,0,0,0.02,66,5,,,Pendulo Studios,T,null
Uchuu Keiji Tamashii: The Space Sheriff Spirits,PS2,2006,Action,Namco Bandai Games,0,0,0.02,0,0.02,,,,,,,null
X Plane 10 Global,PC,2013,Simulation,Aerosoft,0,0.02,0,0,0.02,,,,,,,null
Drakensang: The Dark Eye,PC,2009,Role Playing,Eidos Interactive,0.02,0,0,0,0.02,,,,,,,null
WRC 2: FIA World Rally Championship,PC,2011,Racing,Ubisoft,0,0.02,0,0,0.02,,,,,,,null
Car Battler Joe,GBA,2001,Role Playing,Victor Interactive,0.01,0.01,0,0,0.02,77,11,0,,Ancient,E,null
StormLover Karen!!,PSP,2011,Adventure,D3Publisher,0,0,0.02,0,0.02,,,,,,,null
Digimon Rumble Arena 2,XB,2004,Fighting,Atari,0.01,0,0,0,0.02,65,8,8.8,4,Black Ship Games,T,null
Steins;Gate: Hiyoku Renri no Darling,PS3,2012,Adventure,5pb,0,0,0.02,0,0.02,,,,,,,null
Ten Pin Alley 2,Wii,2008,Sports,XS Games,0.02,0,0,0,0.02,30,4,0,,Other Ocean Interactive,E,null
Coded Soul: Uke Keigareshi Idea,PSP,2008,Role Playing,Sony Computer Entertainment,0,0,0.02,0,0.02,,,,,,,null
AIR,PSP,2007,Adventure,Prototype,0,0,0.02,0,0.02,,,,,,,null
Hana to Otome ni Shukufuku o: Harekaze no Okurimono,PS2,2010,Adventure,Alchemist,0,0,0.02,0,0.02,,,,,,,null
Otoko Yukaku,PSV,2015,Action,D3Publisher,0,0,0.02,0,0.02,,,,,,,null
Mount & Blade Collection,PC,2012,Role Playing,Paradox Interactive,0,0.02,0,0,0.02,,,,,,,null
Ridge Racer Unbounded,PC,2012,Racing,Namco Bandai Games,0,0.02,0,0,0.02,72,9,6,83,Bugbear,T,null
Mortal Kombat,PC,1994,Fighting,Acclaim Entertainment,0.02,0,0,0,0.02,,,,,,,null
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.5,PS3,2015,Action,Namco Bandai Games,0,0,0.02,0,0.02,,,,,,,null
Virtua Pro Football,PS2,2006,Sports,Sega,0,0,0.02,0,0.02,,,,,,,null
Date A Live Twin Edition: Rio Reincarnation,PSV,2015,Action,Compile Heart,0,0,0.02,0,0.02,,,,,,,null
Adidas Power Soccer 98,PS,1998,Sports,Psygnosis,0.01,0.01,0,0,0.02,,,,,,,null
Natsuiro High School: Seishun Hakusho,PS4,2015,Action,D3Publisher,0,0,0.02,0,0.02,,,,,,,null
Yu Gi Oh! 5D's Wheelie Breakers (JP sales),Wii,1990,Racing,Unknown,0,0,0.02,0,0.02,,,,,,,null
Heroes VS,PSP,2013,Fighting,Namco Bandai Games,0,0,0.02,0,0.02,,,,,,,null
Mini Ninjas,PC,2009,Action,Eidos Interactive,0,0.02,0,0,0.02,74,14,8.3,78,Io Interactive,E10+,null
Sotsugyou II: Neo Generation Special,3DO,1995,Simulation,Imageworks,0,0,0.02,0,0.02,,,,,,,null
Tsuki ni Yori Sou Otome no Sahou: Hidamari no Hibi,PSV,2015,Adventure,dramatic create,0,0,0.02,0,0.02,,,,,,,null
Kazoku Keikaku,PSP,2010,Adventure,CyberFront,0,0,0.02,0,0.02,,,,,,,null
Resident Evil 5 HD,XOne,2016,Action,Capcom,0.02,0,0,0,0.02,,,,,,,null
Super Fruit Fall,Wii,2006,Puzzle,System 3 Arcade Software,0.01,0,0,0,0.02,,,,,System 3,E,null
Jelly Belly: Ballistic Beans,Wii,2009,Puzzle,Zoo Digital Publishing,0.02,0,0,0,0.02,,,0,,Zoo Digital Publishing,E,null
Army Rescue,Wii,2009,Shooter,UFO Interactive,0.02,0,0,0,0.02,,,0,,UFO Interactive  CyberPlanet Interactive Public Co.  Ltd.,E,null
Tom Clancy's Splinter Cell Classic Trilogy HD,PS3,2011,Action,Ubisoft,0.02,0,0,0,0.02,67,21,6.8,29,Ubisoft,M,null
Transformers: Revenge of the Fallen (XBox 360  PS3  & PC Versions),PC,2009,Shooter,Activision,0.02,0,0,0,0.02,,,,,,,null
UFO: Trilogy,PC,2007,Strategy,Unknown,0,0.02,0,0,0.02,,,,,,,null
Amatsumi Sora ni! Kumo no Hatate ni,PSV,2015,Adventure,Prototype,0,0,0.02,0,0.02,,,,,,,null
Dark Tales: Edgar Allan Poe's The Premature Burial,PC,2012,Puzzle,Focus Multimedia,0,0.02,0,0,0.02,,,,,,,null
Aoishiro,PS2,2008,Adventure,Success,0,0,0.02,0,0.02,,,,,,,null
Mount & Blade: Warband,PC,2010,Role Playing,Paradox Interactive,0.01,0.01,0,0,0.02,,,,,,,null
Virtual Kasparov,GBA,2002,Strategy,Titus,0.01,0.01,0,0,0.02,70,6,0,,Titus Software,E,null
Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,XB,2005,Platform,Global Star,0.01,0,0,0,0.02,57,6,0,,High Voltage Software,E10+,null
PC Engine Best Collection: Tengai Makyou Collection,PSP,2008,Role Playing,Hudson Soft,0,0,0.02,0,0.02,,,,,,,null
Kung Fu Panda: Showdown of Legendary Legends,PS3,2015,Action,Little Orbit,0,0.02,0,0,0.02,,,0,,Vicious Cycle  Little Orbit,E10+,null
Kung Fu Panda: Showdown of Legendary Legends,X360,2015,Action,Little Orbit,0,0.02,0,0,0.02,,,6.8,4,Vicious Cycle  Little Orbit,E10+,null
Speed Kings,GC,2003,Racing,Acclaim Entertainment,0.01,0,0,0,0.02,59,9,0,,Climax Group,E,null
Mighty No. 9,XOne,2016,Platform,Deep Silver,0.02,0,0,0,0.02,55,13,4.2,94,Inti Creates,E10+,null
You Don't Know Jack,PC,1995,Misc,Vivendi Games,0.02,0,0,0,0.02,,,,,,,null
Crysis: Warhead,PC,2008,Shooter,Electronic Arts,0,0.02,0,0,0.02,84,56,7.9,516,Crytek,M,null
ESPN MLS ExtraTime 2002,XB,2002,Sports,Konami Digital Entertainment,0.01,0,0,0,0.02,68,6,0,,KCEA,E,null
Worldwide Soccer Manager 2007,PC,2006,Sports,Sega,0,0.02,0,0,0.02,87,17,,,Sports Interactive,E,null
Zettai Meikyuu Grimm: Nanatsu no Kagi to Rakuen no Otome,PSP,2010,Misc,Karin Entertainment,0,0,0.02,0,0.02,,,,,,,null
The Sims 2: Family Fun Stuff,PC,2006,Simulation,Electronic Arts,0,0.01,0,0,0.02,,,4.1,10,Maxis,T,null
Dreamer Series: Horse Trainer,DS,2008,Simulation,DreamCatcher Interactive,0.02,0,0,0,0.02,,,0,,,,null
Hogs of War,PS,2000,Strategy,Infogrames,0.01,0.01,0,0,0.02,62,10,8.8,31,Infogrames Sheffield,T,null
Elven Legacy,PC,2009,Strategy,Paradox Interactive,0.02,0,0,0,0.02,71,27,7.1,38,1C:Ino Co,T,null
Katekyoo Hitman Reborn! Dream Hyper Battle!,PS2,2007,Fighting,Marvelous Interactive,0,0,0.02,0,0.02,,,,,,,null
Muchi Muchi Pork & Pink Sweets,X360,2011,Shooter,Cave,0,0,0.02,0,0.02,,,,,,,null
Trapped Dead,PC,2011,Strategy,Iceberg Interactive,0,0.02,0,0,0.02,50,14,4.7,57,Headup Games  Crenetic Studios,,null
Meiji Toukyou Renka,PSP,2013,Adventure,Broccoli,0,0,0.02,0,0.02,,,,,,,null
Point Blank 3,PS,2000,Shooter,Namco Bandai Games,0.01,0.01,0,0,0.02,78,5,8.4,5,Tose Software,T,null
Mushihimesama,X360,2012,Action,Cave,0,0,0.02,0,0.02,,,,,,,null
Higurashi no Naku Koro ni: Jan,PSP,2009,Misc,AQ Interactive,0,0,0.02,0,0.02,,,,,,,null
Ratchet & Clank Collection,PSV,2014,Action,Sony Computer Entertainment,0,0.01,0,0,0.02,,,,,,,null
Elvandia Story,PS2,2007,Role Playing,Spike,0,0,0.02,0,0.02,,,,,,,null
Winning Post 8 2016,PS4,2016,Simulation,Tecmo Koei,0,0,0.02,0,0.02,,,,,,,null
Soukoku no Kusabi: Hiiro no Kakera 3   Ashita e no Tobira,PSP,2012,Action,Idea Factory,0,0,0.02,0,0.02,,,,,,,null
Triggerheart Excelica Enhanced,PS2,2009,Shooter,Alchemist,0,0,0.02,0,0.02,,,,,,,null
Vietcong,PC,2003,Shooter,Gathering of Developers,0,0.02,0,0,0.02,74,22,8.7,76,Pterodon,T,null
Nervous Brickdown,DS,2007,Puzzle,Eidos Interactive,0,0.01,0,0,0.02,70,21,7.5,11,Arkedo Studio,E,null
Puzzle Star Sweep,PS,1997,Puzzle,Midas Interactive Entertainment,0.01,0.01,0,0,0.02,,,,,,,null
Battle Spirits: Kiseki no Hasha,PSP,2009,Role Playing,Namco Bandai Games,0,0,0.02,0,0.02,,,,,,,null
Maximum Racing: Crash Car Racer,Wii,2010,Racing,Nordic Games,0.01,0.01,0,0,0.02,,,0,,Nordic Games Publishing,E,null
The Conveni 4,PS2,2006,Simulation,Hamster Corporation,0,0,0.02,0,0.02,,,,,,,null
The Cheetah Girls,GBA,2006,Misc,Disney Interactive Studios,0.01,0,0,0,0.02,,,0,,Gorilla Systems,E,null
Charlie's Angels,GC,2003,Action,Ubisoft,0.01,0,0,0,0.02,23,21,3.3,23,Neko Entertainment,T,null
Kamen Rider: Battride War II,WiiU,2014,Action,Namco Bandai Games,0,0,0.02,0,0.02,,,,,,,null
Niko Puchi Girls Runway,3DS,2015,Misc,Happinet,0,0,0.02,0,0.02,,,,,,,null
uDraw Studio: Instant Artist,X360,2011,Misc,THQ,0.01,0.01,0,0,0.02,54,5,5.7,6,THQ,E,null
The Testament of Sherlock Holmes,X360,2012,Adventure,Focus Home Interactive,0,0.02,0,0,0.02,64,24,7.6,30,Frogwares,M,null
Seitokai no Ichizon: DS suru Seitokai,DS,2010,Adventure,Kadokawa Shoten,0,0,0.02,0,0.02,,,,,,,null
Disney Infinity,PSV,2013,Action,Disney Interactive Studios,0.01,0,0,0,0.02,,,,,,,null
Guitar Hero III: Legends of Rock,PC,2007,Misc,Aspyr,0.02,0,0,0,0.02,79,15,7.2,63,Aspyr,T,null
Teenage Mutant Ninja Turtles Double Pack,GBA,2006,Action,Konami Digital Entertainment,0.01,0,0,0,0.02,,,,,,,null
The Crew: Wild Run,XOne,2015,Action,Ubisoft,0,0.02,0,0,0.02,65,5,6.6,21,Ivory Tower,T,null
Prism Ark: Awake,PS2,2008,Adventure,5pb,0,0,0.02,0,0.02,,,,,,,null
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.8,PS3,2016,Misc,Namco Bandai Games,0,0,0.02,0,0.02,,,,,,,null
Rozen Maiden: Duellwalzer,PS2,2006,Adventure,Taito,0,0,0.02,0,0.02,,,,,,,null
Rugby 06,XB,2006,Sports,Electronic Arts,0.01,0,0,0,0.02,76,18,0,,,,null
Winter Blast: 9 Snow & Ice Games,Wii,2010,Sports,Destineer,0.02,0,0,0,0.02,,,,,,,null
Coven and Labyrinth of Refrain,PSV,2016,Action,Nippon Ichi Software,0,0,0.02,0,0.02,,,,,,,null
Marvel Avengers: Battle for Earth,X360,2012,Action,Ubisoft,0.02,0,0,0,0.02,62,11,7.3,12,Ubisoft Quebec,T,null
Natsuiro High School: Seishun Hakusho,PS3,2015,Action,D3Publisher,0,0,0.02,0,0.02,,,,,,,null
Uppers,PSV,2016,Action,Marvelous Entertainment,0,0,0.02,0,0.02,,,,,,,null
Shrek / Shark Tale Game Boy Advance Video,GBA,2006,Misc,Hasbro Interactive,0.01,0,0,0,0.02,,,,,,,null
Lovely x Cation 1 & 2,PSV,2015,Action,5pb,0,0,0.02,0,0.02,,,,,,,null
Urban Chaos: Riot Response,XB,2006,Shooter,Eidos Interactive,0.01,0,0,0,0.02,72,34,8.6,9,Rocksteady Studios,M,null
Starship Troopers,PC,2005,Shooter,Empire Interactive,0,0.02,0,0,0.02,46,18,6.1,29,Strangelite,M,null
Downtown Nekketsu Koushinkyoku: Soreyuke Daiundoukai All Star Special,PS3,2015,Action,Arc System Works,0,0,0.02,0,0.02,,,,,,,null
Ginga Fukei Densetsu: Sapphire,TG16,1995,Shooter,Hudson Soft,0,0,0.02,0,0.02,,,,,,,null
Katekyoo Hitman Reborn!! Let's Ansatsu!? Nerawareta 10 Daime!,PS2,2007,Action,Marvelous Interactive,0,0,0.02,0,0.02,,,,,,,null
The Mummy,GBA,2002,Action,Ubisoft,0.01,0,0,0,0.02,72,6,0,,Ubisoft Milan,E,null
Guitar Freaks V3 & DrumMania V3,PS2,2007,Simulation,Konami Digital Entertainment,0,0,0.02,0,0.02,,,,,,,null
Chrysler Classic Racing,DS,2008,Racing,Zoo Games,0.02,0,0,0,0.02,,,0,,Extra Mile Studios,E,null
The Crow: City of Angels,PS,1997,Action,Acclaim Entertainment,0.01,0.01,0,0,0.02,,,,,,,null
Military History: Commander   Europe at War,PSP,2009,Strategy,Slitherine Software,0,0.01,0,0.01,0.02,,,,,,,null
Snow Portable,PSP,2007,Adventure,Prototype,0,0,0.02,0,0.02,,,,,,,null
Heroes of the Pacific,PC,2005,Simulation,Codemasters,0,0.02,0,0,0.02,76,18,6.7,19,IR Gurus,T,null
Poyo Poyo Kansatsu Nikki,3DS,2012,Action,IE Institute,0,0,0.02,0,0.02,,,,,,,null
Jinsei Game DS,DS,2006,Misc,Atlus,0,0,0.02,0,0.02,,,,,,,null
Guitar Freaks & DrumMania: Masterpiece Gold,PS2,2007,Simulation,Konami Digital Entertainment,0,0,0.02,0,0.02,,,,,,,null
7 Roses: A Darkness Rises,PC,2015,Misc,Avanquest Software,0,0.02,0,0,0.02,,,,,,,null
Nil Admirari no Tenbin: Teito Genwaku Toukidan,PSV,2016,Adventure,Idea Factory,0,0,0.02,0,0.02,,,,,,,null
Broken Sword: The Sleeping Dragon,XB,2003,Adventure,THQ,0.01,0,0,0,0.02,77,24,8.3,12,Revolution Software,T,null
Reversal Challenge,DS,2009,Misc,Tommo,0.02,0,0,0,0.02,,,0,,UFO Interactive,E,null
Darksiders,PS3,2010,Action,THQ,0.01,0,0,0,0.02,82,73,7.9,319,Vigil Games,M,null
Tycoon City: New York,PC,2006,Strategy,Atari,0,0.02,0,0,0.02,67,30,8.3,4,Deep Red,T,null
Miyako,PSP,2010,Adventure,Idea Factory,0,0,0.02,0,0.02,,,,,,,null
Motto NUGA CEL!,PSP,2010,Adventure,Idea Factory,0,0,0.02,0,0.02,,,,,,,null
NHL 09,PC,2008,Sports,Electronic Arts,0,0.02,0,0,0.02,62,6,4.1,30,EA Canada,E10+,null
Yu Gi Oh! GX: The Beginning of Destiny (JP sales),PS2,2007,Strategy,Konami Digital Entertainment,0,0,0.02,0,0.02,,,,,,,null
Super Dodge Ball,NG,1995,Sports,Technos Japan Corporation,0,0,0.02,0,0.02,,,,,,,null
11eyes: CrossOver,PSP,2010,Adventure,5pb,0,0,0.02,0,0.02,,,,,,,null
Gon: BakuBakuBakuBaku Adventure,3DS,2012,Action,Namco Bandai Games,0,0,0.02,0,0.02,,,,,,,null
Style Book: Junior City,DS,2006,Misc,Namco Bandai Games,0,0,0.02,0,0.02,,,,,,,null
Earth Seeker,Wii,2011,Role Playing,Kadokawa Shoten,0,0,0.02,0,0.02,,,,,,,null
The Crew: Wild Run,PC,2015,Action,Ubisoft,0,0.02,0,0,0.02,74,6,7.4,41,Ivory Tower,T,null
Warhammer 40 000: Dawn of War: Soulstorm,PC,2008,Strategy,THQ,0,0.02,0,0,0.02,,,,,,,null
IGT Slots: Lucky Larry's Lobstermania,PC,2011,Simulation,Masque Publishing,0.02,0,0,0,0.02,,,0,,,,null
Atlantic Quest,PC,2011,Puzzle,Avanquest,0,0.02,0,0,0.02,,,,,,,null
Bakumatsu Rock: Ultra Soul,PSV,2014,Misc,Marvelous Interactive,0,0,0.02,0,0.02,,,,,,,null
Barbie as the Princess and the Pauper,GBA,2004,Adventure,Vivendi Games,0.01,0,0,0,0.02,,,0,,WayForward,E,null
Tantei Opera: Milky Holmes,PSP,2010,Adventure,Unknown,0,0,0.02,0,0.02,,,,,,,null
PopCap Hits!,X360,2011,Misc,PopCap Games,0,0.02,0,0,0.02,,,,,,,null
Entaku no Seito: The Eternal Legend,PSP,2012,Role Playing,Kadokawa Games,0,0,0.02,0,0.02,,,,,,,null
New Atelier Rorona: Hajimari no Monogatari,3DS,2015,Action,Tecmo Koei,0,0,0.02,0,0.02,,,,,,,null
WorldShift,PC,2009,Strategy,Playlogic Game Factory,0.02,0,0,0,0.02,63,9,8.1,8,Black Sea Studios,T,null
My Hero: Doctor,DS,2009,Action,Majesco Entertainment,0.02,0,0,0,0.02,,,0,,Majesco Games  Majesco,E10+,null
Rainbow Islands Revolution,DS,2005,Platform,Rising Star Games,0.01,0,0,0,0.02,54,19,0,,Marvelous Entertainment,E,null
Sega Ages 2500 Series Vol. 29: Monster World Complete Collection,PS2,2007,Role Playing,Sega,0,0,0.02,0,0.02,,,,,,,null
Pillars of Eternity,PC,2014,Role Playing,Paradox Interactive,0,0.02,0,0,0.02,89,71,8.3,2191,Obsidian Entertainment,M,null
Cabela's Alaskan Adventure,PS2,1990,Sports,Unknown,0.01,0.01,0,0,0.02,,,,,,,null
Metal Fight Beyblade Portable: Chouzetsu Tensei Vulcan Horses,PSP,2010,Action,Takara Tomy,0,0,0.02,0,0.02,,,,,,,null
Elf Bowling 1 & 2,DS,2005,Sports,Ignition Entertainment,0.02,0,0,0,0.02,,,,,,,null
Moshi  Kono Sekai ni Kami sama ga Iru to suru Naraba.,PSV,2016,Adventure,???,0,0,0.02,0,0.02,,,,,,,null
Germany's Next Topmodel 2011,Wii,2011,Simulation,7G//AMES,0,0.02,0,0,0.02,,,,,,,null
Heavy Fire: Afghanistan,PC,2011,Shooter,Mastiff,0.02,0,0,0,0.02,,,3.2,5,,,null
Arabians Lost: The Engagement on Desert,PS2,2007,Adventure,Prototype,0,0,0.02,0,0.02,,,,,,,null
Legendary,PC,2008,Shooter,Atari,0,0.01,0,0,0.02,50,23,6.6,104,Spark Unlimited,M,null
Densha de Go! Tokubetsu hen: Fukkatsu Shouwa no Yamatesen,DS,2010,Simulation,Square Enix,0,0,0.02,0,0.02,,,,,,,null
Garfield Gets Real,DS,2009,Action,Zushi Games,0,0.02,0,0,0.02,39,4,0,,PAWS,E,null
SD Gundam Sangokuden Brave Battle Warriors: Shin Mirisha Taisen,DS,2010,Action,Namco Bandai Games,0,0,0.02,0,0.02,,,,,,,null
Gakken DS: Shin TOEIC Test Kanzen Kouryaku,DS,2007,Misc,Gakken,0,0,0.02,0,0.02,,,,,,,null
Summon Night Granthese: Horobi no Ken to Yakusoku no Kishi,PS2,2010,Role Playing,Namco Bandai Games,0,0,0.02,0,0.02,,,,,,,null
Crime Scene,DS,2009,Adventure,Nobilis,0,0.02,0,0,0.02,54,7,0,,White Birds Productions,M,null
Puzzle Guzzle,PSP,2007,Puzzle,DHM Interactive,0.02,0,0,0,0.02,65,12,0,,Agetec,E,null
Starry ? Sky: After Summer,PSP,2013,Misc,Asgard,0,0,0.02,0,0.02,,,,,,,null
Thomas & Friends: Hero of the Rails,Wii,2010,Misc,Unknown,0,0.01,0,0,0.02,,,,,,,null
Empire Deluxe,PC,1992,Strategy,New World Computing,0.02,0,0,0,0.02,,,,,,,null
ESPN NFL Primetime 2002,XB,2002,Sports,Konami Digital Entertainment,0.01,0,0,0,0.02,57,10,0,,Farsight Technologies,E,null
Gallop Racer Inbreed,PS2,2006,Sports,Tecmo Koei,0,0,0.02,0,0.02,,,,,,,null
Red Ninja: End of Honor,XB,2005,Action,Vivendi Games,0.01,0,0,0,0.02,46,25,4,5,Tranji,M,null
Ketsui: Kizuna Jigoku Tachi Extra,X360,2010,Shooter,5pb,0,0,0.02,0,0.02,,,,,,,null
Frisbee Disc Freestyle / Frisbee Disc Golf,DS,2007,Sports,DSI Games,0.02,0,0,0,0.02,,,0,,Destination Software,E,null
The King of Fighters Collection: The Orochi Saga (JP sales),PS2,2006,Fighting,Ignition Entertainment,0,0,0.02,0,0.02,,,,,,,null
Suzumiya Haruhi Chan no Mahjong,PSP,2011,Misc,Kadokawa Shoten,0,0,0.02,0,0.02,,,,,,,null
Commandos 3: Destination Berlin,PC,2003,Strategy,Eidos Interactive,0,0.02,0,0,0.02,72,24,7.6,83,Pyro Studios,T,null
Tsuki no Hikari: Shizumeru Kane no Satsujin,PS2,2002,Adventure,Victor Interactive,0,0,0.02,0,0.02,,,,,,,null
James Bond 007: Blood Stone,PC,2010,Shooter,Activision,0.02,0,0,0,0.02,63,17,7.1,72,Bizarre Creations,T,null
Chili Con Carnage,PSP,2007,Shooter,Eidos Interactive,0,0.01,0,0,0.02,74,37,8.2,13,Deadline Games,M,null
Writing and Speaking Beautiful Japanese DS,DS,1990,Misc,Unknown,0,0,0.02,0,0.02,,,,,,,null
Sega Ages 2500 Series Vol. 26: Dynamite Deka,PS2,2006,Action,Sega,0,0,0.02,0,0.02,,,,,,,null
Kong: The Animated Series,GBA,2002,Action,BAM! Entertainment,0.01,0,0,0,0.02,52,4,0,,Planet Interactive,E,null
Puzzle Quest: Challenge of the Warlords,PSP,2007,Puzzle,D3Publisher,0.01,0,0,0,0.02,84,32,8,19,Vicious Cycle  Infinite Interactive,E10+,null
Casper's Scare School: Spooky Sports Day,DS,2009,Sports,Blast! Entertainment Ltd,0.02,0,0,0,0.02,,,0,,The Code Monkeys,E,null
Koisuru Otome to Shugo no Tate Portable,PSP,2010,Adventure,Alchemist,0,0,0.02,0,0.02,,,,,,,null
PachiPara 3D: Ooumi Monogatari 2   Pachi Pro Fuuunroku Hana,3DS,2012,Action,Irem Software Engineering,0,0,0.02,0,0.02,,,,,,,null
Garfield's Nightmare,DS,2007,Platform,Game Factory,0.01,0,0,0,0.02,70,9,0,,Shin'en,E,null
Shounen Onmyouji: Tsubasa Yoima  Ten e Kaere,PS2,2007,Adventure,Kadokawa Shoten,0,0,0.02,0,0.02,,,,,,,null
Bakumatsu Renka: Karyuu Kenshi den,PS2,2007,Adventure,D3Publisher,0,0,0.02,0,0.02,,,,,,,null
Grisaia no Rakuen: Le Eden de la Grisaia,PSV,2014,Adventure,Prototype,0,0,0.02,0,0.02,,,,,,,null
Iridium Runners,PS2,2008,Racing,SouthPeak Games,0.01,0.01,0,0,0.02,57,12,0,,Playstos Entertainment,E,null
